metric	value
loss	0.4544413685798645
tp	103.0
fp	134.0
tn	636.0
fn	24.0
accuracy	0.823857307434082
precision	0.4345991611480713
recall	0.8110235929489136
auc	0.8730289340019226
prc	0.5224979519844055
