metric	value
loss	0.24067796766757965
tp	64.0
fp	19.0
tn	750.0
fn	63.0
accuracy	0.9084821343421936
precision	0.7710843086242676
recall	0.5039370059967041
auc	0.9187511801719666
prc	0.7356241345405579
