metric	value
loss	0.24852009117603302
tp	88.0
fp	42.0
tn	728.0
fn	39.0
accuracy	0.909699022769928
precision	0.6769230961799622
recall	0.6929134130477905
auc	0.9104867577552795
prc	0.7644814252853394
