metric	value
loss	0.6497911214828491
tp	56.0
fp	59.0
tn	711.0
fn	71.0
accuracy	0.8550724387168884
precision	0.48695650696754456
recall	0.4409448802471161
auc	0.779972493648529
prc	0.48192524909973145
