metric	value
loss	0.3753528594970703
tp	81.0
fp	79.0
tn	691.0
fn	46.0
accuracy	0.8606466054916382
precision	0.5062500238418579
recall	0.6377952694892883
auc	0.85692298412323
prc	0.5683633089065552
