metric	value
loss	0.3346465229988098
tp	96.0
fp	42.0
tn	727.0
fn	31.0
accuracy	0.9185267686843872
precision	0.695652186870575
recall	0.7559055089950562
auc	0.9283096194267273
prc	0.7374062538146973
