metric	value
loss	0.3314332365989685
tp	86.0
fp	42.0
tn	728.0
fn	41.0
accuracy	0.9074693322181702
precision	0.671875
recall	0.6771653294563293
auc	0.8994273543357849
prc	0.702850341796875
