metric	value
loss	0.5987265110015869
tp	77.0
fp	28.0
tn	742.0
fn	50.0
accuracy	0.9130434989929199
precision	0.7333333492279053
recall	0.6062992215156555
auc	0.8417885303497314
prc	0.6430461406707764
