metric	value
loss	2.1664040088653564
tp	27.0
fp	6.0
tn	763.0
fn	100.0
accuracy	0.8816964030265808
precision	0.8181818127632141
recall	0.21259842813014984
auc	0.6597740054130554
prc	0.41764259338378906
