	loss	tp	fp	tn	fn	accuracy	precision	recall	auc	prc	val_loss	val_tp	val_fp	val_tn	val_fn	val_accuracy	val_precision	val_recall	val_auc	val_prc
0	0.555211067199707	285.0	626.0	1837.0	122.0	0.7393728494644165	0.3128430247306824	0.7002456784248352	0.7980684041976929	0.4157027304172516	0.45930585265159607	78.0	118.0	497.0	24.0	0.801952600479126	0.3979591727256775	0.7647058963775635	0.871002733707428	0.5326348543167114
1	0.4928344190120697	301.0	525.0	1938.0	106.0	0.7801393866539001	0.3644067943096161	0.7395577430725098	0.8470574021339417	0.5003678798675537	0.4469103217124939	84.0	113.0	502.0	18.0	0.8172942996025085	0.4263959527015686	0.8235294222831726	0.8905467987060547	0.5890605449676514
2	0.4824643135070801	318.0	511.0	1952.0	89.0	0.7909407615661621	0.38359469175338745	0.7813267707824707	0.8555401563644409	0.5116876363754272	0.3581474721431732	71.0	64.0	551.0	31.0	0.8675034642219543	0.5259259343147278	0.6960784196853638	0.8955444097518921	0.6040109395980835
3	0.47096216678619385	323.0	480.0	1983.0	84.0	0.803484320640564	0.402241587638855	0.7936117649078369	0.8616272807121277	0.5263241529464722	0.4287976026535034	86.0	102.0	513.0	16.0	0.8354253768920898	0.457446813583374	0.843137264251709	0.8976805210113525	0.5994341373443604
4	0.4447474777698517	326.0	455.0	2008.0	81.0	0.8132404088973999	0.4174135625362396	0.8009827733039856	0.8772546052932739	0.579305112361908	0.36577776074409485	77.0	78.0	537.0	25.0	0.8563458919525146	0.49677419662475586	0.7549019455909729	0.9039216041564941	0.6118515133857727
5	0.43549928069114685	330.0	433.0	2030.0	77.0	0.8222996592521667	0.43250328302383423	0.8108108043670654	0.8820369839668274	0.555580735206604	0.37879738211631775	83.0	84.0	531.0	19.0	0.8563458919525146	0.49700599908828735	0.813725471496582	0.9051968455314636	0.6273070573806763
6	0.45252999663352966	324.0	453.0	2010.0	83.0	0.8132404088973999	0.41698840260505676	0.7960687875747681	0.8729366660118103	0.5743686556816101	0.47032132744789124	87.0	136.0	479.0	15.0	0.7894002795219421	0.3901345431804657	0.8529411554336548	0.9001753330230713	0.6088846921920776
7	0.42261189222335815	329.0	432.0	2031.0	78.0	0.8222996592521667	0.43232589960098267	0.8083537817001343	0.8889510631561279	0.5980143547058105	0.366543173789978	78.0	81.0	534.0	24.0	0.8535565137863159	0.49056604504585266	0.7647058963775635	0.9025425910949707	0.6165807247161865
8	0.412956178188324	341.0	429.0	2034.0	66.0	0.8275261521339417	0.44285714626312256	0.837837815284729	0.8943253755569458	0.6092605590820312	0.30916476249694824	63.0	42.0	573.0	39.0	0.8870292901992798	0.6000000238418579	0.6176470518112183	0.9023194313049316	0.6044541597366333
9	0.42287564277648926	328.0	420.0	2043.0	79.0	0.8261324167251587	0.4385026693344116	0.8058968186378479	0.8898423910140991	0.5804443359375	0.3283299207687378	70.0	57.0	558.0	32.0	0.8758716583251953	0.5511810779571533	0.686274528503418	0.9031962156295776	0.6084910035133362
10	0.40641719102859497	337.0	417.0	2046.0	70.0	0.8303135633468628	0.4469496011734009	0.828009843826294	0.8977929949760437	0.6067636013031006	0.36355161666870117	76.0	76.0	539.0	26.0	0.857740581035614	0.5	0.7450980544090271	0.9037860631942749	0.6115102767944336
11	0.3962269723415375	332.0	393.0	2070.0	75.0	0.8369337916374207	0.4579310417175293	0.815724790096283	0.9029933214187622	0.6224952340126038	0.3627378046512604	78.0	74.0	541.0	24.0	0.8633193969726562	0.5131579041481018	0.7647058963775635	0.9027498960494995	0.6098577380180359
12	0.41079336404800415	341.0	410.0	2053.0	66.0	0.8341463208198547	0.45406123995780945	0.837837815284729	0.8951065540313721	0.6170697212219238	0.4395868182182312	87.0	121.0	494.0	15.0	0.8103207945823669	0.41826921701431274	0.8529411554336548	0.9039614200592041	0.6016497015953064
13	0.4021536707878113	340.0	423.0	2040.0	67.0	0.8292682766914368	0.445609450340271	0.8353808522224426	0.900675892829895	0.6109634637832642	0.44452965259552	88.0	125.0	490.0	14.0	0.8061366677284241	0.4131455421447754	0.8627451062202454	0.9033157825469971	0.6056276559829712
14	0.3950767517089844	335.0	409.0	2054.0	72.0	0.8324041962623596	0.45026880502700806	0.8230957984924316	0.9036651253700256	0.6232457160949707	0.44941091537475586	87.0	124.0	491.0	15.0	0.8061366677284241	0.4123222827911377	0.8529411554336548	0.9009963274002075	0.6026757955551147
15	0.3941902220249176	337.0	404.0	2059.0	70.0	0.8348432183265686	0.4547908306121826	0.828009843826294	0.9037030339241028	0.6362178325653076	0.35500234365463257	77.0	71.0	544.0	25.0	0.866108775138855	0.5202702879905701	0.7549019455909729	0.9023991823196411	0.6023914813995361
