metric	value
loss	0.3374482989311218
tp	49.0
fp	61.0
tn	708.0
fn	78.0
accuracy	0.8448660969734192
precision	0.44545453786849976
recall	0.3858267664909363
auc	0.8342258930206299
prc	0.4327203333377838
