metric	value
loss	0.7226331233978271
tp	100.0
fp	117.0
tn	652.0
fn	28.0
accuracy	0.8383500576019287
precision	0.460829496383667
recall	0.78125
auc	0.8832087516784668
prc	0.5800362229347229
