metric	value
loss	0.35242244601249695
tp	87.0
fp	43.0
tn	726.0
fn	41.0
accuracy	0.9063544869422913
precision	0.6692307591438293
recall	0.6796875
auc	0.8948308825492859
prc	0.6877919435501099
