metric	value
loss	0.680162250995636
tp	103.0
fp	257.0
tn	513.0
fn	24.0
accuracy	0.6867335438728333
precision	0.28611111640930176
recall	0.8110235929489136
auc	0.7848041653633118
prc	0.3842925727367401
