metric	value
loss	0.5942487120628357
tp	46.0
fp	38.0
tn	731.0
fn	81.0
accuracy	0.8671875
precision	0.5476190447807312
recall	0.36220473051071167
auc	0.8090013265609741
prc	0.4535592794418335
