metric	value
loss	0.33875802159309387
tp	56.0
fp	17.0
tn	753.0
fn	71.0
accuracy	0.9018952250480652
precision	0.767123281955719
recall	0.4409448802471161
auc	0.8604152202606201
prc	0.6352571249008179
