metric	value
loss	0.33528557419776917
tp	69.0
fp	65.0
tn	704.0
fn	58.0
accuracy	0.8627232313156128
precision	0.5149253606796265
recall	0.5433070659637451
auc	0.8528203964233398
prc	0.48496514558792114
