metric	value
loss	0.5095955729484558
tp	58.0
fp	27.0
tn	743.0
fn	69.0
accuracy	0.8929765820503235
precision	0.6823529601097107
recall	0.4566929042339325
auc	0.7989621162414551
prc	0.5570465326309204
