metric	value
loss	0.27082559466362
tp	102.0
fp	69.0
tn	701.0
fn	25.0
accuracy	0.8952062726020813
precision	0.5964912176132202
recall	0.8031495809555054
auc	0.9349473714828491
prc	0.7595103979110718
