metric	value
loss	0.26050370931625366
tp	45.0
fp	14.0
tn	755.0
fn	82.0
accuracy	0.8928571343421936
precision	0.7627118825912476
recall	0.35433071851730347
auc	0.9161760807037354
prc	0.6609835028648376
