metric	value
loss	0.4302551746368408
tp	83.0
fp	119.0
tn	651.0
fn	44.0
accuracy	0.8182831406593323
precision	0.4108910858631134
recall	0.6535432934761047
auc	0.8249207139015198
prc	0.4977325201034546
