metric	value
loss	0.27397966384887695
tp	57.0
fp	21.0
tn	748.0
fn	71.0
accuracy	0.8974359035491943
precision	0.7307692170143127
recall	0.4453125
auc	0.8910872936248779
prc	0.6816055178642273
