metric	value
loss	0.4417402744293213
tp	60.0
fp	48.0
tn	722.0
fn	67.0
accuracy	0.8717948794364929
precision	0.5555555820465088
recall	0.4724409580230713
auc	0.8407148122787476
prc	0.5058392882347107
