metric	value
loss	0.2800494432449341
tp	93.0
fp	71.0
tn	698.0
fn	35.0
accuracy	0.8818283081054688
precision	0.5670731663703918
recall	0.7265625
auc	0.9052747488021851
prc	0.6650744676589966
