metric	value
loss	0.8714106678962708
tp	91.0
fp	132.0
tn	637.0
fn	36.0
accuracy	0.8125
precision	0.40807175636291504
recall	0.7165354490280151
auc	0.8354852795600891
prc	0.46148550510406494
