metric	value
loss	0.48090073466300964
tp	62.0
fp	28.0
tn	742.0
fn	65.0
accuracy	0.8963210582733154
precision	0.6888889074325562
recall	0.4881889820098877
auc	0.8476940393447876
prc	0.6074386239051819
