metric	value
loss	0.3024199604988098
tp	62.0
fp	31.0
tn	738.0
fn	65.0
accuracy	0.8928571343421936
precision	0.6666666865348816
recall	0.4881889820098877
auc	0.9008989930152893
prc	0.6009292006492615
