metric	value
loss	0.27330219745635986
tp	92.0
fp	49.0
tn	721.0
fn	35.0
accuracy	0.9063544869422913
precision	0.652482271194458
recall	0.7244094610214233
auc	0.9259331822395325
prc	0.6957482695579529
