metric	value
loss	0.4973675608634949
tp	113.0
fp	141.0
tn	628.0
fn	14.0
accuracy	0.8270089030265808
precision	0.4448818862438202
recall	0.8897637724876404
auc	0.9138875603675842
prc	0.5768735408782959
