metric	value
loss	0.4081493020057678
tp	94.0
fp	104.0
tn	666.0
fn	33.0
accuracy	0.8472687005996704
precision	0.4747474789619446
recall	0.7401574850082397
auc	0.8781214952468872
prc	0.547711193561554
