metric	value
loss	0.33904439210891724
tp	63.0
fp	28.0
tn	741.0
fn	64.0
accuracy	0.8973214030265808
precision	0.692307710647583
recall	0.4960629940032959
auc	0.8935012221336365
prc	0.6608412861824036
