metric	value
loss	0.4170592725276947
tp	99.0
fp	124.0
tn	645.0
fn	29.0
accuracy	0.829431414604187
precision	0.4439461827278137
recall	0.7734375
auc	0.8931698799133301
prc	0.6080870032310486
