metric	value
loss	0.2801439166069031
tp	65.0
fp	31.0
tn	738.0
fn	62.0
accuracy	0.8962053656578064
precision	0.6770833134651184
recall	0.5118110179901123
auc	0.8706060647964478
prc	0.6372940540313721
