metric	value
loss	0.40702229738235474
tp	100.0
fp	63.0
tn	706.0
fn	27.0
accuracy	0.8995535969734192
precision	0.6134969592094421
recall	0.787401556968689
auc	0.9064742922782898
prc	0.6923191547393799
