metric	value
loss	0.422092467546463
tp	103.0
fp	121.0
tn	648.0
fn	24.0
accuracy	0.8381696343421936
precision	0.4598214328289032
recall	0.8110235929489136
auc	0.8881409168243408
prc	0.6067496538162231
