metric	value
loss	0.341094970703125
tp	88.0
fp	92.0
tn	677.0
fn	39.0
accuracy	0.8537946343421936
precision	0.4888888895511627
recall	0.6929134130477905
auc	0.8967828154563904
prc	0.5495269894599915
