metric	value
loss	0.5067508816719055
tp	112.0
fp	130.0
tn	640.0
fn	15.0
accuracy	0.8383500576019287
precision	0.4628099203109741
recall	0.8818897604942322
auc	0.915354311466217
prc	0.6791589856147766
