metric	value
loss	0.3064539134502411
tp	87.0
fp	56.0
tn	713.0
fn	40.0
accuracy	0.8928571343421936
precision	0.6083915829658508
recall	0.6850393414497375
auc	0.8914533257484436
prc	0.6516882181167603
