metric	value
loss	0.2870059907436371
tp	23.0
fp	4.0
tn	766.0
fn	104.0
accuracy	0.8795986771583557
precision	0.8518518805503845
recall	0.18110236525535583
auc	0.8870999217033386
prc	0.647456169128418
