metric	value
loss	0.49061691761016846
tp	48.0
fp	33.0
tn	737.0
fn	79.0
accuracy	0.8751393556594849
precision	0.5925925970077515
recall	0.3779527544975281
auc	0.8230188488960266
prc	0.48229047656059265
