metric	value
loss	0.33831092715263367
tp	42.0
fp	26.0
tn	743.0
fn	85.0
accuracy	0.8761160969734192
precision	0.6176470518112183
recall	0.33070865273475647
auc	0.8307650089263916
prc	0.503868818283081
