metric	value
loss	0.3021242916584015
tp	45.0
fp	25.0
tn	744.0
fn	82.0
accuracy	0.8805803656578064
precision	0.6428571343421936
recall	0.35433071851730347
auc	0.8675599098205566
prc	0.5673582553863525
