metric	value
loss	0.5051974058151245
tp	90.0
fp	38.0
tn	732.0
fn	37.0
accuracy	0.9163879752159119
precision	0.703125
recall	0.7086614370346069
auc	0.8843594193458557
prc	0.7057151198387146
