metric	value
loss	0.6805750727653503
tp	65.0
fp	36.0
tn	733.0
fn	63.0
accuracy	0.8896321058273315
precision	0.6435643434524536
recall	0.5078125
auc	0.8232993483543396
prc	0.5836821794509888
