metric	value
loss	0.631574273109436
tp	46.0
fp	32.0
tn	737.0
fn	81.0
accuracy	0.8738839030265808
precision	0.5897436141967773
recall	0.36220473051071167
auc	0.8013321161270142
prc	0.5039418935775757
