metric	value
loss	0.3124522566795349
tp	65.0
fp	46.0
tn	723.0
fn	62.0
accuracy	0.8794642686843872
precision	0.5855855941772461
recall	0.5118110179901123
auc	0.8654147386550903
prc	0.5638246536254883
