metric	value
loss	0.3589845597743988
tp	106.0
fp	71.0
tn	698.0
fn	21.0
accuracy	0.8973214030265808
precision	0.598870038986206
recall	0.834645688533783
auc	0.9345657825469971
prc	0.744373619556427
