metric	value
loss	0.36129042506217957
tp	69.0
fp	72.0
tn	697.0
fn	58.0
accuracy	0.8549107313156128
precision	0.4893617033958435
recall	0.5433070659637451
auc	0.8455095887184143
prc	0.42537760734558105
