metric	value
loss	0.4896288216114044
tp	104.0
fp	140.0
tn	630.0
fn	23.0
accuracy	0.8182831406593323
precision	0.4262295067310333
recall	0.8188976645469666
auc	0.8603385090827942
prc	0.6070362329483032
