metric	value
loss	0.3755083680152893
tp	96.0
fp	50.0
tn	719.0
fn	32.0
accuracy	0.9085841774940491
precision	0.6575342416763306
recall	0.75
auc	0.9221848845481873
prc	0.7130116820335388
