metric	value
loss	0.31055018305778503
tp	69.0
fp	58.0
tn	711.0
fn	58.0
accuracy	0.8705357313156128
precision	0.5433070659637451
recall	0.5433070659637451
auc	0.8678056001663208
prc	0.5333349704742432
