metric	value
loss	0.8059408068656921
tp	61.0
fp	42.0
tn	728.0
fn	66.0
accuracy	0.8795986771583557
precision	0.5922330021858215
recall	0.4803149700164795
auc	0.7990540862083435
prc	0.4781382381916046
