metric	value
loss	0.27020832896232605
tp	61.0
fp	31.0
tn	738.0
fn	67.0
accuracy	0.8907469511032104
precision	0.6630434989929199
recall	0.4765625
auc	0.8891621232032776
prc	0.6356679201126099
