metric	value
loss	0.49901196360588074
tp	105.0
fp	144.0
tn	625.0
fn	22.0
accuracy	0.8147321343421936
precision	0.42168673872947693
recall	0.8267716765403748
auc	0.8968595266342163
prc	0.604383111000061
