metric	value
loss	0.46914616227149963
tp	101.0
fp	157.0
tn	612.0
fn	27.0
accuracy	0.7948718070983887
precision	0.39147287607192993
recall	0.7890625
auc	0.866217315196991
prc	0.5485036373138428
