metric	value
loss	0.9090796709060669
tp	60.0
fp	35.0
tn	735.0
fn	67.0
accuracy	0.8862876296043396
precision	0.6315789222717285
recall	0.4724409580230713
auc	0.7775589823722839
prc	0.5235728025436401
