metric	value
loss	0.9476088285446167
tp	74.0
fp	95.0
tn	674.0
fn	53.0
accuracy	0.8348214030265808
precision	0.4378698170185089
recall	0.5826771855354309
auc	0.7995249032974243
prc	0.41852855682373047
