metric	value
loss	0.5734732151031494
tp	109.0
fp	147.0
tn	623.0
fn	18.0
accuracy	0.8160535097122192
precision	0.42578125
recall	0.8582677245140076
auc	0.8951324224472046
prc	0.6119157075881958
