metric	value
loss	1.1888973712921143
tp	68.0
fp	50.0
tn	720.0
fn	59.0
accuracy	0.8784838318824768
precision	0.5762711763381958
recall	0.5354330539703369
auc	0.7897329926490784
prc	0.49896132946014404
