metric	value
loss	0.7825109958648682
tp	31.0
fp	34.0
tn	736.0
fn	96.0
accuracy	0.8550724387168884
precision	0.4769230782985687
recall	0.24409449100494385
auc	0.7446311712265015
prc	0.4138294458389282
