metric	value
loss	0.2574045956134796
tp	86.0
fp	42.0
tn	727.0
fn	41.0
accuracy	0.9073660969734192
precision	0.671875
recall	0.6771653294563293
auc	0.9061876535415649
prc	0.6813132166862488
