metric	value
loss	0.2778835594654083
tp	88.0
fp	58.0
tn	711.0
fn	39.0
accuracy	0.8917410969734192
precision	0.6027397513389587
recall	0.6929134130477905
auc	0.9131503105163574
prc	0.6537506580352783
