metric	value
loss	0.29393520951271057
tp	91.0
fp	34.0
tn	735.0
fn	37.0
accuracy	0.9208472967147827
precision	0.7279999852180481
recall	0.7109375
auc	0.9201174974441528
prc	0.7354317903518677
