metric	value
loss	0.4599359333515167
tp	87.0
fp	82.0
tn	687.0
fn	40.0
accuracy	0.8638392686843872
precision	0.5147929191589355
recall	0.6850393414497375
auc	0.8696436285972595
prc	0.5939329266548157
